ID|Nombre de la Unidad Económica|Razón social|Código de la clase de actividad SCIAN|Descripcion estrato personal ocupado|Tipo de establecimiento|Correo electrónico|Sitio en Internet|Fecha de incorporación al DENUE
6180671|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180672|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180673|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180674|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180675|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180677|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180678|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180679|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180680|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180681|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180682|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180683|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180684|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180685|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180686|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180687|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180688|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180689|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180690|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180691|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180692|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180693|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180694|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6180695|DUVER GARCIA GONZALEZ||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180696|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180697|EDI DE LA CRUZ VELAZQUEZ||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180698|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180699|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180700|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180701|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180702|SOCIEDAD COOPERATIVA DE PRODUCCIÓN PESQUERA RANCHERIA TABASQUILLO|SOCIEDAD COOPERATIVA DE PRODUCCIÓN PESQUERA RANCHERIA TABASQUILLO S.C. DE RL, DE C.V.|114119|51 a 100 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180703|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180704|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180705|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180706|PESCA DE CAMARÓN||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180707|EDY SOSA MAGAÑA||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180708|PESCA DE CAMARÓN||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180709|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180710|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180711|ELIZALDE GARCIA HERNANDEZ||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180712|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180713|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180714|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180715|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180716|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180717|ACUÍCOLA DEL CORINTO EL PARQUTERO||112512|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180718|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180719|PESCADERIA LA ISLA||114119|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180720|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180721|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180722|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180723|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180724|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180725|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180726|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180727|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180728|CAMARONICULTURA||112512|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180729|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180730|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180731|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180732|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180733|PISCICULTURA Y OTRA ACUICULTURA, EXCEPTO CAMARONICULTURA||112512|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180734|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180735|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180736|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180737|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180738|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180739|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180740|PESCA DE CAMARÓN||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180741|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180742|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180743|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180744|FLORISEL PEREZ RODRIGUEZ||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180745|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180746|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180747|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180749|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180750|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180751|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180752|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180753|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180754|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180755|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180756|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180757|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180758|PISCICULTURA Y OTRA ACUICULTURA, EXCEPTO CAMARONICULTURA||112512|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180759|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180760|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180761|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180762|PESCA DE CAMARÓN||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180763|GRUPO DE PESCADORES EL CHILAR, S.A. DE C.V.|GRUPO DE PESCADORES EL CHILAR, S.A. DE C.V.|114111|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180764|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180765|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180766|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180767|PESCA DE CAMARÓN||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180768|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180769|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180770|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180771|PESCA DE CAMARÓN||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180772|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180773|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180774|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180775|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180776|HORTENCIA DE LOS SANTOS RODRIGUEZ||114119|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180777|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180778|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180779|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180780|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180781|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180782|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180783|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180784|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180785|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180786|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180787|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180788|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180789|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180790|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180791|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180792|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180793|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180794|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180795|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180796|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180797|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180798|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180799|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|dic-14
6180800|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180801|PISCICULTURA Y OTRA ACUICULTURA, EXCEPTO CAMARONICULTURA||112512|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180802|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180803|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180804|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180805|PESCA DE CAMARÓN||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180806|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180807|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180808|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180809|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180810|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180811|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180812|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180813|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114111|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180814|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180815|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180816|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|6 a 10 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180817|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180818|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|11 a 30 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180819|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180820|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180821|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180822|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
6180823|PESCA Y CAPTURA DE OTROS PECES, CRUSTÁCEOS, MOLUSCOS Y OTRAS ESPECIES||114119|0 a 5 personas|Fijo|Sin Correo Electronico|No Tiene|jul-10
